,urls
1534,https://www.cnn.com/2022/08/07/us/new-york-migrants-buses-texas/index.html
1535,https://www.cnn.com/2022/08/07/us/roger-mosley-magnum-p-i-death/index.html
1536,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-08-09-22/index.html
1537,https://www.cnn.com/2022/08/09/europe/russia-recruits-prisoners-ukraine-war-cmd-intl/index.html
1538,https://www.cnn.com/travel/article/ukraine-travel-company-tourists/index.html
1539,https://www.cnn.com/2022/08/09/politics/russia-training-drones-iran/index.html
1540,https://www.cnn.com/2022/08/09/us/five-things-august-9-trnd/index.html
1541,https://www.cnn.com/2022/08/09/business-food/wendys-french-toast-sticks/index.html
1542,https://www.cnn.com/2022/08/08/entertainment/olivia-newton-john-obit/index.html
1543,https://www.cnn.com/2022/08/09/us/homelessness-in-nashville/index.html
1544,https://www.cnn.com/2022/08/09/economy/uk-energy-bills-poverty/index.html
1545,https://www.cnn.com/2022/08/09/opinions/afghanistan-exit-a-year-later-bergen/index.html
1546,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-08-10-22/index.html
1547,https://www.cnn.com/2022/08/11/europe/crimea-saki-air-base-explosions-russian-warplanes-intl-hnk-ml/index.html
1548,https://www.cnn.com/travel/article/wizz-air-russia-flights-ukraine/index.html
1549,https://www.cnn.com/2022/08/10/us/five-things-august-10-trnd/index.html
1550,https://www.cnn.com/2022/08/10/business/grocery-prices/index.html
1551,https://www.cnn.com/2022/08/10/business-food/dominos-exits-italy/index.html
1552,https://www.cnn.com/2022/08/10/business/coca-cola-new-flavor/index.html
1553,https://www.cnn.com/2022/08/10/politics/inflation-interest-rates-what-matters/index.html
1554,https://www.cnn.com/2022/08/10/middleeast/iran-talks-trump-shadow-mime-intl/index.html
1555,https://www.cnn.com/2022/08/10/africa/sierra-leone-protests-intl/index.html
1556,https://www.cnn.com/2022/08/10/europe/france-wildfires-intl-climate/index.html
1557,https://www.cnn.com/interactive/2022/08/europe/olenivka-donetsk-prison-attack/index.html
1558,https://www.cnn.com/2022/08/11/business/mcdonalds-ukraine/index.html
1559,https://www.cnn.com/2022/08/11/investing/premarket-stocks-trading/index.html
1560,https://www.cnn.com/2022/08/11/us/cincinnati-fbi-office-armed-subject/index.html
1561,https://www.cnn.com/2022/08/11/us/five-things-august-11-trnd/index.html
1562,https://www.cnn.com/2022/08/11/energy/gas-prices-4-gallon/index.html
1563,https://www.cnn.com/2022/08/11/opinions/democrats-election-turnout-voting-psychology-westen/index.html
1564,https://www.cnn.com/2022/08/11/opinions/little-league-hug-sportsmanship-drexler/index.html
1565,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-08-11-22/index.html
1566,https://www.cnn.com/2022/08/12/football/andriy-shevchenko-ukraine-war-effort-spt-intl/index.html
1567,https://www.cnn.com/2022/08/12/europe/ukraine-zaporizhzhia-nuclear-plant-un-warning-intl-hnk/index.html
1568,https://www.cnn.com/2022/08/12/europe/crimea-saki-air-base-blast-russia-causes-intl/index.html
1569,https://www.cnn.com/2022/08/12/us/five-things-august-12-trnd/index.html
1570,https://www.cnn.com/2022/08/12/tech/samsung-lee-jae-yong-pardon-south-korea-hnk-intl/index.html
1571,https://www.cnn.com/2022/08/12/us/fbi-cincinnati-office-armed-suspect-what-we-know/index.html
1572,https://www.cnn.com/2022/08/12/uk/uk-england-climate-drought-cmd-intl/index.html
1573,https://www.cnn.com/2022/08/12/opinions/afghanistan-taliban-takeover-1-year-ghafari/index.html
1574,https://www.cnn.com/2022/08/12/us/breonna-taylor-federal-charges-goodlett-plea-report/index.html
1575,https://www.cnn.com/2022/08/12/politics/inflation-reduction-children-families/index.html
1576,https://www.cnn.com/2022/08/11/health/polio-cdc-rockland-county/
1577,https://www.cnn.com/2022/08/13/europe/inside-ukraine-zaporizhzhia-nuclear-plant-cmd-intl/index.html
1578,https://www.cnn.com/travel/article/pandemic-travel-news-a380-tim-clark-777-9x/index.html
1579,https://www.cnn.com/2022/08/13/business/velveeta-martini-nail-polish/index.html
1580,https://www.cnn.com/2022/08/13/us/salman-rushdie-attacked-saturday/index.html
1581,https://www.cnn.com/2022/08/14/europe/ukraine-frontline-analysis-robertson-intl-cmd/index.html
1582,https://www.cnn.com/2022/08/14/us/five-things-august-14-trnd/index.html
1583,https://www.cnn.com/2022/08/12/us/kobe-bryant-crash-photos-award-ceremony/index.html
1584,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-08-15-22/index.html
1585,https://www.cnn.com/2022/08/15/us/brittney-griner-appeal/index.html
1586,https://www.cnn.com/2022/08/15/asia/china-military-drills-congressional-delegation-taiwan-visit-intl-hnk/index.html
1587,https://www.cnn.com/2022/08/15/politics/white-house-messaging-push-midterms/index.html
1588,https://www.cnn.com/2022/08/15/business/starbucks-union-nlrb/index.html
1589,https://www.cnn.com/2022/08/15/opinions/search-warrant-trumps-mar-a-lago-trump-criminal-liability/index.html
1590,https://www.cnn.com/style/article/taipei-performing-arts-center-oma-theater/index.html
1591,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-08-16-22/index.html
1592,https://www.cnn.com/2022/08/16/europe/ukraine-kherson-russia-bridge-strikes-intl/index.html
1593,https://www.cnn.com/2022/08/17/europe/abducted-ukrainians-social-media-russian-propaganda-cmd-intl/index.html
1594,https://www.cnn.com/2022/08/16/us/five-things-august-16-trnd/index.html
1595,https://www.cnn.com/2022/08/17/asia/south-korea-arms-exports-yoon-intl-hnk-ml/index.html
1596,https://www.cnn.com/2022/08/16/politics/biden-inflation-reduction-act-signing/index.html
1597,https://www.cnn.com/2022/08/16/americas/venezuela-maduro-detained-americans-analysis-intl/index.html
1598,https://www.cnn.com/2022/08/15/politics/classified-information-what-matters/index.html
1599,https://www.cnn.com/2022/08/16/politics/cheney-wyoming-primary-trump-test-gop-analysis/index.html
1600,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-08-17-22/index.html
1601,https://www.cnn.com/2022/08/17/europe/crimea-explosions-russia-ukraine-intl/index.html
1602,https://www.cnn.com/2022/08/18/europe/russia-visas-european-union-finland-intl-cmd/index.html
1603,https://www.cnn.com/2022/08/17/us/five-things-august-17-trnd/index.html
1604,https://www.cnn.com/2022/08/17/economy/inflation-markets-economy/index.html
1605,https://www.cnn.com/2022/08/17/business-food/papa-johns-bowls/index.html
1606,https://www.cnn.com/2022/08/17/economy/uk-inflation-10/index.html
1607,https://www.cnn.com/2022/08/17/business/buffalo-wild-wings-pizza/index.html
1608,https://www.cnn.com/2022/08/17/business/girl-scout-cookies-raspberry-rally/index.html
1609,https://www.cnn.com/2022/08/17/middleeast/abbas-holocaust-comments-berlin-mime-intl/index.html
1610,https://www.cnn.com/2022/08/17/asia/north-korea-fires-cruise-missiles-intl-hnk/index.html
1611,https://www.cnn.com/2022/08/16/us/highland-park-shooting-cooper-roberts-physical-recovery/index.html
1612,https://www.cnn.com/politics/live-news/primary-election-results-wyoming-alaska-2022/
1613,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-08-18-22/index.html
1614,https://www.cnn.com/2022/08/18/opinions/ukraine-war-language-bociurkiw/index.html
1615,https://www.cnn.com/2022/08/18/europe/putin-mother-heroine-award-decree-intl/index.html
1616,https://www.cnn.com/2022/08/18/us/five-things-august-18-trnd/index.html
1617,https://www.cnn.com/2022/08/18/africa/tedros-ghebreyesus-tigray-crisis-intl/index.html
1618,https://www.cnn.com/2022/08/18/asia/myanmar-import-russian-oil-intl-hnk/index.html
1619,https://www.cnn.com/2022/08/18/business-food/wendys-redesign/index.html
1620,https://www.cnn.com/2022/08/18/asia/japan-tax-alcohol-competition-intl-hnk/index.html
1621,https://www.cnn.com/2022/08/18/business/heatwave-global-economy/index.html
1622,https://www.cnn.com/2022/08/17/politics/desantis-pension-rules-esg-investing/index.html
1623,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-08-19-22/h_c52efeff7647ef42501958eb16c60b6c
1624,https://www.cnn.com/2022/08/19/europe/ukraine-zaporizhzhia-nuclear-plant-russian-vehicles-intl-hnk/index.html
1625,https://www.cnn.com/style/article/saatchi-london-ukrainian-art-canceled-tan/index.html
1626,https://www.cnn.com/2022/08/19/us/five-things-august-19-trnd/index.html
1627,https://www.cnn.com/2022/08/19/energy/energy-prices-uk-europe-explainer/index.html
1628,https://www.cnn.com/2022/08/19/business-food/star-coffee-starbucks-russia/index.html
1629,https://www.cnn.com/2022/08/19/business/mcdonalds-chicken-big-mac/index.html
1630,https://www.cnn.com/2022/08/19/health/cdc-nebraska-brain-eating-amoeba-death/index.html
1631,https://www.cnn.com/2022/08/19/sport/oleksandr-usyk-anthony-joshua-rematch-spt-intl/index.html
1632,https://www.cnn.com/2022/08/19/opinions/inflation-reduction-act-falls-short-sachs/index.html
1633,https://www.cnn.com/2022/08/19/business/transport-strikes-london/index.html
1634,https://www.cnn.com/2022/08/20/opinions/china-russia-autocracies-migration-ghitis/index.html
1635,https://www.cnn.com/2022/08/20/business-food/qr-code-menus/index.html
1636,https://www.cnn.com/2022/08/21/europe/alexander-dugin-russia-profile-intl/index.html
1637,https://www.cnn.com/2022/08/21/us/five-things-august-21-trnd/index.html
1638,https://www.cnn.com/2022/08/21/sport/joshua-usyk-fight-intl/index.html
1639,https://www.cnn.com/2022/08/19/us/california-drought-lawns/index.html
1640,https://www.cnn.com/2022/08/21/opinions/cheney-magic-vanishes-opinion-column-galant/index.html
1641,https://www.cnn.com/2022/08/22/europe/six-months-of-ukraine-russia-war-intl-cmd/index.html
1642,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-08-22-22/index.html
1643,https://www.cnn.com/2022/08/22/opinions/putin-russia-invasion-ukraine-treisman/index.html
1644,https://www.cnn.com/2022/08/23/europe/ukraine-schools-six-months-cmd-intl/index.html
1645,https://www.cnn.com/2022/08/22/europe/ukraine-independence-day-events-canceled-intl/index.html
1646,https://www.cnn.com/2022/08/22/world/zaporizhzhia-iaea-visit-ukraine-intl-hnk/index.html
1647,https://www.cnn.com/2022/08/22/us/five-things-august-22-trnd/index.html
1648,https://www.cnn.com/2022/08/22/sport/little-league-easton-oliverson-cat-scan-spt-intl/index.html
1649,https://www.cnn.com/2022/08/22/middleeast/uae-iran-ambassador-mime-intl/index.html
1650,https://www.cnn.com/2022/08/22/tennis/borna-coric-caroline-garcia-history-cincinnati-masters-spt-intl/index.html
1651,https://www.cnn.com/2022/08/22/economy/french-supermarket-price-cap-inflation/index.html
1652,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-08-23-22/index.html
1653,https://www.cnn.com/2022/08/23/football/ukrainian-premier-league-return-russia-invasion-spt-intl/index.html
1654,https://www.cnn.com/2022/08/22/europe/darya-dugina-killing-russian-security-service-claim-intl/index.html
1655,https://www.cnn.com/2022/08/22/europe/darya-dugina-killing-analysis-intl-cmd/index.html
1656,https://www.cnn.com/2022/08/23/us/five-things-august-23-trnd/index.html
1657,https://www.cnn.com/2022/08/23/business-food/subway-subscription-pass/index.html
1658,https://www.cnn.com/2022/08/23/us/black-investors-earn-your-leisure-economy-reaj/index.html
1659,https://www.cnn.com/2022/08/23/europe/italy-far-right-leader-rape-video-intl-scli/index.html
1660,https://www.cnn.com/2022/08/23/us/rayshard-brooks-atlanta-police-charges/index.html
1661,https://www.cnn.com/2022/08/23/economy/china-coal-reliance-heat-wave-intl-hnk/index.html
1662,https://www.cnn.com/2022/08/23/us/texas-dallas-fort-worth-flooding-tuesday/index.html
1663,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-08-24-22/index.html
1664,https://www.cnn.com/2022/08/24/europe/ukraine-russia-putinism-alive-and-well-intl/index.html
1665,https://www.cnn.com/2022/08/24/middleeast/ukraine-war-six-months-mideast-mime-intl/index.html
1666,https://www.cnn.com/2022/08/24/politics/us-commitment-to-ukraine-analysis/index.html
1667,https://www.cnn.com/2022/08/24/investing/premarket-stocks-trading/index.html
1668,https://www.cnn.com/2022/08/24/sport/ukraine-athletes-coaches-deaths-spt-intl/index.html
1669,https://www.cnn.com/2022/08/24/europe/boris-johnson-ukraine-visit-intl-gbr/index.html
1670,https://www.cnn.com/2022/08/24/opinions/cristian-gherasim-eastern-europe-refugee-politics-op-ed/index.html
1671,https://www.cnn.com/2022/08/24/business/germany-solar-power-russia-gas-crisis-intl-hnk/index.html
1672,https://www.cnn.com/2022/08/24/energy/biden-blame-credit-gas-prices/index.html
1673,https://www.cnn.com/2022/08/24/energy/energy-crisis-uk-cost-pandemic/index.html
1674,https://www.cnn.com/2022/08/24/us/houston-illegal-dumping-doj-investigation-reaj/index.html
1675,https://www.cnn.com/2022/08/23/us/florida-postal-worker-dog-attack/index.html
1676,https://www.cnn.com/2022/08/23/politics/florida-new-york-oklahoma-election-takeaways/index.html
1677,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-08-25-22/index.html
1678,https://www.cnn.com/2022/08/25/tennis/tennis-plays-for-peace-us-open-spt-intl/index.html
1679,https://www.cnn.com/2022/08/25/football/ukraine-air-raid-rukh-lviv-metalist-kharkiv-spt-intl/index.html
1680,https://www.cnn.com/2022/08/25/us/five-things-august-25-trnd/index.html
1681,https://www.cnn.com/2022/08/25/politics/election-security-midterms-cyber-command/index.html
1682,https://www.cnn.com/2022/08/25/world/alcohol-plants-drought-climate-scn-intl/index.html
1683,https://www.cnn.com/2022/08/24/us/uvalde-school-police-pete-arredondo/index.html
1684,https://www.cnn.com/2022/08/25/business-food/oscar-mayer-cold-dog-popsicle/index.html
1685,https://www.cnn.com/2022/08/25/us/lake-mead-human-remains-identified/index.html
1686,https://www.cnn.com/2022/08/25/politics/us-israel-cyberattacks-sharing-agreement/index.html
1687,https://www.cnn.com/2022/08/25/politics/us-syria-airstrikes/index.html
1688,https://www.cnn.com/2022/08/25/business/nightcap-metaverse-mark-zuckerberg/index.html
1689,https://www.cnn.com/2022/08/25/politics/joe-biden-student-loans/index.html
1690,https://www.cnn.com/2022/08/25/opinions/midterm-elections-critical-future-united-states-cupp/index.html
1691,https://www.cnn.com/2022/08/25/china/un-china-xinjiang-bachelet-report-intl-hnk/index.html
1692,https://www.cnn.com/2022/08/24/us/los-angeles-homeless-hotel-rooms-ordinance/index.html
1693,https://www.cnn.com/2022/08/27/europe/russia-ukraine-american-killed-dpr-intl/index.html
1694,https://www.cnn.com/2022/08/26/europe/ukraine-zaporizhzhia-power-plant-grid-reconnection-intl/index.html
1695,https://www.cnn.com/2022/08/27/business-food/arizona-tea-name-origin/index.html
1696,https://www.cnn.com/2022/08/28/us/five-things-august-28-trnd/index.html
1697,https://www.cnn.com/2022/08/28/politics/elizabeth-warren-jerome-powell-recession-cnntv/index.html
1698,https://www.cnn.com/2022/08/28/opinions/student-loan-forgiveness-opinion-column-galant/index.html
1699,https://www.cnn.com/2022/08/28/tennis/us-open-preview-serena-williams-rafael-nadal-spt-intl/index.html
1700,https://www.cnn.com/2022/08/29/politics/ukraine-shaping-counteroffensive/index.html
1701,https://www.cnn.com/2022/08/29/us/five-things-august-29-trnd/index.html
1702,https://www.cnn.com/2022/08/29/economy/china-yuan-lowest-in-two-years-hawkish-fed-intl-hnk/index.html
1703,https://www.cnn.com/2022/08/29/business/starbucks-pumpkin-spice-latte-2022/index.html
1704,https://www.cnn.com/2022/08/28/americas/brazil-indigenous-man-in-the-hole-death-intl-hnk/index.html
1705,https://www.cnn.com/2022/08/29/investing/dow-stock-market-today/index.html
1706,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-08-30-22/index.html
1707,https://www.cnn.com/2022/08/30/europe/ukraine-kherson-counteroffensive-intl/index.html
1708,https://www.cnn.com/2022/08/30/americas/gorbachev-ukraine-russia-analysis-meanwhile-intl/index.html
1709,https://www.cnn.com/2022/08/29/politics/russia-iranian-drones/index.html
1710,https://www.cnn.com/2022/08/30/perspectives/gas-prices-russia-ukraine-hurricane-season/index.html
1711,https://www.cnn.com/2022/08/30/tennis/daria-snigur-simona-halep-us-open-spt-intl/index.html
1712,https://www.cnn.com/2022/08/30/us/five-things-august-30-trnd/index.html
1713,https://www.cnn.com/2022/08/31/business/uk-cost-of-living-crisis-elderly-tory-leadership-intl-gbr-cmd/index.html
1714,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-09-01-22/index.html
1715,https://www.cnn.com/2022/08/31/politics/ukraine-us-wargames-counteroffensive/index.html
1716,https://www.cnn.com/2022/09/01/europe/ukraine-zaporizhzhia-iaea-inspectors-intl/index.html
1717,https://www.cnn.com/2022/09/01/europe/state-funeral-gorbachev-russia-intl/index.html
1718,https://www.cnn.com/2022/09/01/us/five-things-september-1-trnd/index.html
1719,https://www.cnn.com/2022/09/01/business/lukoil-chairman-dies/index.html
1720,https://www.cnn.com/2022/09/01/europe/poland-germany-wwii-reparations-intl/index.html
1721,https://www.cnn.com/2022/09/01/world/g20-climate-communique-intl/index.html
1722,https://www.cnn.com/2022/09/01/business/john-lewis-free-food/index.html
1723,https://www.cnn.com/2022/09/01/us/student-test-scores-drop/index.html
1724,https://www.cnn.com/2022/09/01/economy/uk-strikes-inflation/index.html
1725,https://www.cnn.com/2022/08/30/us/black-pastor-arrested-watering-flowers-alabama-reaj/index.html
1726,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-09-02-22/h_8cd0388ac7e4e90fa52ed70a2ea3d9b4
1727,https://www.cnn.com/2022/09/02/europe/ukraine-zaporizhzhia-nuclear-plant-visual-guide-intl-dg/index.html
1728,https://www.cnn.com/2022/09/02/politics/biden-continuing-resolution-request-ukraine-covid-monkeypox-disasters/index.html
1729,https://www.cnn.com/2022/09/02/tennis/marta-kostyuk-victoria-azarenka-us-open-tennis-spt-intl/index.html
1730,https://www.cnn.com/2022/09/02/us/five-things-september-2-trnd/index.html
1731,https://www.cnn.com/2022/09/02/politics/russian-oligarchs-homes-searched/index.html
1732,https://www.cnn.com/2022/09/02/asia/india-indigenous-aircraft-carrier-vikrant-commissioned-intl-hnk-ml/index.html
1733,https://www.cnn.com/2022/09/02/us/migrants-new-york-texas-buses/index.html
1734,https://www.cnn.com/2022/09/02/asia/pakistan-floods-climate-explainer-intl-hnk/index.html
1735,https://www.cnn.com/2022/09/02/politics/barr-trump-documents-fox/index.html
1736,https://www.cnn.com/2022/09/01/us/columbus-ohio-police-shooting-donovan-lewis/index.html
1737,https://www.cnn.com/2022/09/02/entertainment/britney-spears-son-jayden-instagram/index.html
1738,https://www.cnn.com/2022/09/03/uk/what-next-for-boris-johnson-intl-gbr-cmd/index.html
1739,https://www.cnn.com/2022/09/03/europe/mikhail-gorbachev-funeral-russia-intl/index.html
1740,https://www.cnn.com/2022/09/03/us/tupelo-mississippi-pilot-threatens-walmart/index.html
1741,https://www.cnn.com/2022/09/03/business/snacks-history/index.html
1742,https://www.cnn.com/2022/09/03/us/los-angeles-street-racing-elam/index.html
1743,https://www.cnn.com/2022/09/04/europe/pope-francis-interview-ukraine-abuse-intl/index.html
1744,https://www.cnn.com/2022/09/04/us/five-things-september-4-trnd/index.html
1745,https://www.cnn.com/2022/09/05/energy/energy-crisis-russia-europe-costs/index.html
1746,https://www.cnn.com/politics/live-news/trump-decision-special-master-fbi-search/h_dac4dbf7c3dd85535d83b667e8b4c478
1747,https://www.cnn.com/europe/live-news/russia-ukraine-war-new-09-06-22/h_ab8e862768809be7f10e64a358131361
1748,https://www.cnn.com/2022/09/06/europe/iaea-report-ukraine-nuclear-plant-intl/index.html
1749,https://www.cnn.com/2022/09/06/us/five-things-september-6-trnd/index.html
1750,https://www.cnn.com/2022/09/06/opinions/putin-oil-energy-europe-inflation-interest-rates-andelman/index.html
1751,https://www.cnn.com/2022/09/06/business-food/mcdonalds-cheese-danish/index.html
1752,https://www.cnn.com/2022/09/06/uk/liz-truss-officially-new-prime-minister-uk-gbr-intl/index.html
1753,https://www.cnn.com/2022/09/06/us/memphis-missing-teacher-tuesday/index.html
1754,https://www.cnn.com/2022/09/06/health/public-health-covid-messaging/index.html
1755,https://www.cnn.com/2022/09/06/investing/premarket-stocks-trading/index.html
1756,https://www.cnn.com/2022/09/07/politics/ukraine-russia-war-kherson/index.html
1757,https://www.cnn.com/2022/09/06/europe/foreign-fighters-ukraine-kherson-offensive-intl/index.html
1758,https://www.cnn.com/2022/09/07/europe/russia-ukraine-grain-ports-intl/index.html
1759,https://www.cnn.com/2022/09/07/europe/russia-fsb-informants-cia/index.html
1760,https://www.cnn.com/2022/09/06/china/li-zhanshu-vladimir-putin-china-russia-high-level-meeting-intl-hnk/index.html
1761,https://www.cnn.com/2022/09/07/china/xi-putin-meeting-uzbekistan-intl-hnk/index.html
1762,https://www.cnn.com/2022/09/07/us/five-things-september-7-trnd/index.html
1763,https://www.cnn.com/2022/09/07/business-food/coke-flavors/index.html
1764,https://www.cnn.com/2022/09/07/us/jeff-german-las-vegas-review-journal-search-warrant/index.html
1765,https://www.cnn.com/2022/09/07/media/netflix-gulf-warning-mime-intl/index.html
1766,https://www.cnn.com/2022/09/07/business/howard-schultz-starbucks-ceo/index.html
1767,https://www.cnn.com/2022/09/07/perspectives/inflation-jobs-recession-rubenstein/index.html
1768,https://www.cnn.com/2022/09/05/uk/gallery/liz-truss/index.html
1769,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-09-08-22/index.html
1770,https://www.cnn.com/2022/09/08/politics/antony-blinken-ukraine-visit/index.html
1771,https://www.cnn.com/2022/09/08/tech/russia-apple-iphone-14/index.html
1772,https://www.cnn.com/2022/09/08/politics/fetterman-oz-debate-pennsylvania-senate-race/index.html
1773,https://www.cnn.com/2022/09/08/business-food/kelloggs-new-cereal/index.html
1774,https://www.cnn.com/2022/09/08/investing/interest-rates-european-central-bank/index.html
1775,https://www.cnn.com/2022/09/08/us/jeff-german-las-vegas-reporter-arrest-thursday/index.html
1776,https://www.cnn.com/2022/09/08/business-food/fresca-mixed-launch-date/index.html
1777,https://www.cnn.com/uk/live-news/queen-elizabeth-health-concerns-intl-gbr/h_fe1d47d3ded6be96382dbfb645f6befc
1778,https://www.cnn.com/2022/09/07/us/memphis-shootings-suspect-detained/index.html
1779,https://www.cnn.com/2022/09/08/us/five-things-september-8-trnd/index.html
1780,https://www.cnn.com/2022/09/08/politics/biden-queen-elizabeth-ii/index.html
1781,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-09-09-22/h_b101932d09ed4e30a17b9a2972c38086
1782,https://www.cnn.com/2022/09/10/politics/russia-ukraine-us-proxy-war-what-matters/index.html
1783,https://www.cnn.com/2022/09/09/europe/zelensky-north-east-ukraine-kharkiv-region-intl/index.html
1784,https://www.cnn.com/2022/09/09/europe/russia-officials-fined-for-putin-impeachment-call-intl/index.html
1785,https://www.cnn.com/2022/09/09/us/five-things-september-9-trnd/index.html
1786,https://www.cnn.com/2022/09/09/sport/qatar-olympic-housing-mime-spt-intl/index.html
1787,https://www.cnn.com/2022/09/09/investing/premarket-stocks-trading/index.html
1788,https://www.cnn.com/2022/09/09/europe/queen-elizabeth-ii-death-friday-hnk-intl/index.html
1789,https://www.cnn.com/2022/09/09/us/duke-volleyball-player-racist-comment-byu-investigation/index.html
1790,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-09-10-22/index.html
1791,https://www.cnn.com/2022/09/09/health/abortion-restrictions-texas/index.html
1792,https://www.cnn.com/2022/09/10/opinions/dont-worry-darling-gossip-is-back-thomas/index.html
1793,https://www.cnn.com/uk/live-news/queen-elizabeth-death-king-charles-09-10-22
1794,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-09-11-22/index.html
1795,https://www.cnn.com/2022/09/12/china/russia-ukraine-retreat-china-support-intl-hnk/index.html
1796,https://www.cnn.com/2022/09/11/us/five-things-september-11-trnd/index.html
1797,https://www.cnn.com/2022/09/11/opinions/queen-elizabeth-prophecy-opinion-column-galant/index.html
1798,https://www.cnn.com/2022/09/11/europe/ukraine-russia-eastern-front/index.html
1799,https://www.cnn.com/2022/09/12/politics/us-russia-europe-energy/index.html
1800,https://www.cnn.com/2022/09/12/us/five-things-september-12-trnd/index.html
1801,https://www.cnn.com/2022/09/12/middleeast/queen-middle-east-british-power-mime-intl/index.html
1802,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-09-12-22/index.html
1803,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-09-13-22/index.html
1804,https://www.cnn.com/2022/09/13/europe/ukraine-advance-russia-war-analysis-intl-hnk-ml/index.html
1805,https://www.cnn.com/2022/09/13/economy/europe-economy-ukraine-offensive/index.html
1806,https://www.cnn.com/2022/09/13/world/putin-queen-funeral-intl-gbr/index.html
1807,https://www.cnn.com/2022/09/13/opinions/putin-xi-meeting-uzbekistan-summit-ghitis/index.html
1808,https://www.cnn.com/2022/09/13/politics/bill-richardson-new-mexico-governor-moscow/index.html
1809,https://www.cnn.com/2022/09/13/us/five-things-september-13-trnd/index.html
1810,https://www.cnn.com/2022/09/13/business/nightcap-inflation-economy-fed/index.html
1811,https://www.cnn.com/2022/09/13/business/grocery-prices-august/index.html
1812,https://www.cnn.com/2022/09/14/politics/biden-victory-lap-inflation-fears-analysis/index.html
1813,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-09-14-22/index.html
1814,https://www.cnn.com/2022/09/13/europe/russia-putin-kharkiv-ukraine-intl/index.html
1815,https://www.cnn.com/2022/09/13/europe/russia-kharkiv-withdrawal-analysis-npw-intl/index.html
1816,https://www.cnn.com/2022/09/14/asia/putin-xi-help-uzbekistan-summit-intl-cmd/index.html
1817,https://www.cnn.com/2022/09/14/china/xi-putin-meeting-sco-summit-analysis-intl-hnk/index.html
1818,https://www.cnn.com/2022/09/14/politics/lynne-tracy-ambassador-russia-nomination/index.html
1819,https://www.cnn.com/2022/09/14/sport/oleksandr-usyk-ukraine-house-photos-spt-intl/index.html
1820,https://www.cnn.com/2022/09/14/middleeast/azerbaijan-armenia-ceasefire-broken-intl-hnk/index.html
1821,https://www.cnn.com/2022/09/13/business/ivan-pechorin-death-russia-intl/index.html
1822,https://www.cnn.com/2022/09/14/europe/swedish-right-election-intl/index.html
1823,https://www.cnn.com/2022/09/14/politics/donald-trump-book/index.html
1824,https://www.cnn.com/2022/09/14/economy/heat-inflation-economy-drought/index.html
1825,https://www.cnn.com/2022/09/14/economy/railroad-strike-economic-impact/index.html
1826,https://www.cnn.com/2022/09/14/us/five-things-september-14-trnd/index.html
1827,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-v2-09-15-22/index.html
1828,https://www.cnn.com/2022/09/15/politics/us-ukraine-aid-weapons/index.html
1829,https://www.cnn.com/2022/09/15/economy/russia-economy-budget-hole/index.html
1830,https://www.cnn.com/2022/09/15/politics/us-russia-sanctions-ukraine-grain/index.html
1831,https://www.cnn.com/2022/09/15/europe/russia-ukraine-kryvyi-rih-dam-strike-intl/index.html
1832,https://www.cnn.com/2022/09/15/economy/china-russia-closer-ties-sco-summit-intl-hnk/index.html
1833,https://www.cnn.com/2022/09/15/us/five-things-september-15-trnd/index.html
1834,https://www.cnn.com/2022/09/15/world/gallery/photos-this-week-september-8-september-15/index.html
1835,https://www.cnn.com/2022/09/15/asia/pakistan-climate-floods-attribution-intl/index.html
1836,https://www.cnn.com/2022/09/14/business/patagonia-ownership/index.html
1837,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-09-16-22/index.html
1838,https://www.cnn.com/2022/09/16/politics/blinken-russia-china-india/index.html
1839,https://www.cnn.com/2022/09/15/asia/xi-putin-meeting-main-bar-intl-hnk/index.html
1840,https://www.cnn.com/2022/09/16/china/china-military-cross-training-weakness-russia-ukraine-analysis-intl-hnk-ml/index.html
1841,https://www.cnn.com/2022/09/16/europe/russia-putin-local-councilors-intl/index.html
1842,https://www.cnn.com/2022/09/16/politics/russia-sanctions-ukraine-slow-economic-pain/index.html
1843,https://www.cnn.com/2022/09/16/us/five-things-september-16-trnd/index.html
