,urls
2998,https://www.foxnews.com/politics/border-patrol-nab-hundreds-illegal-immigrant-adults-posing-children
2999,https://www.foxnews.com/media/jared-kushner-trump-acted-normal-person-probably-president
3000,https://www.foxnews.com/media/believable-biden-know-fbi-raid-former-supreme-court-law-clerk
3001,https://www.foxnews.com/us/fentanyl-deaths-overwhelm-us-morgues
3002,https://www.foxnews.com/politics/idaho-enforce-abortion-ban-medical-emergencies-prosecute-doctors-federal-judge-rules
3003,https://www.foxnews.com/media/ex-labor-sec-robert-reich-rages-against-cnn-for-canceling-brian-stelters-show
3004,https://www.foxnews.com/world/japans-pm-suggests-country-build-new-nuclear-power-plants
3005,https://www.foxnews.com/media/improper-justice-leaks-trigger-bombshell-story-trumps-stash-classified-documents
3006,https://www.foxnews.com/media/20-mile-wide-tornado-bryan-norcross-recalls-hurricane-andrews-devastation-30-years-later
3007,https://www.foxnews.com/us/texas-judge-blocks-enforcement-president-joe-bidens-abortion-guidance
3008,https://www.foxnews.com/politics/kim-kardashian-beats-hilary-clinton-legal-knowledge-contest
3009,https://www.foxnews.com/us/nypd-investigating-hate-crime-assault-pattern-brooklyn-jewish-neighborhood
3010,https://www.foxnews.com/politics/judicial-watch-files-foia-suit-against-national-archives-doj-referral-investigate-trump-records
3011,https://www.foxnews.com/world/china-drought-scorching-temperatures-causing-blackouts-factory-closures
3012,https://www.foxnews.com/media/florida-gop-candidate-twitter-account-suspension-silence-black-conservative
3013,https://www.foxnews.com/us/chicago-shooting-outside-high-school-leaves-three-juveniles-one-adult-injured-officials
3014,https://www.foxnews.com/us/multiple-people-shot-washington-dc-reports
3015,https://www.foxnews.com/media/dr-oz-breaks-down-fetterman-leftist-views-releasing-prisoners-high-crime-rate
3016,https://www.foxnews.com/world/brazil-celebrates-independence-embalmed-heart-portuguese-king
3017,https://www.foxnews.com/us/los-angeles-teen-hit-killed-two-vehicles-party-police
3018,https://www.foxnews.com/us/california-farmers-warned-stop-diverting-water-drought-hit-area
3019,https://www.foxnews.com/us/massachusetts-police-save-man-fell-off-boat-fog-driving-rain-rough-seas
3020,https://www.foxnews.com/us/moab-officer-responding-controversial-gabby-petito-brian-laundrie-domestic-violence-call-detective
3021,https://www.foxnews.com/sports/super-bowl-champ-compares-patrick-mahomes-aaron-rodgers-a-rod-is-on-whole-nother-level
3022,https://www.foxnews.com/us/former-nyc-mayor-bill-de-blasio-take-job-harvard-teaching-fellow
3023,https://www.foxnews.com/sports/nfl-legend-says-49ers-absolutely-crazy-starting-trey-lance-instead-jimmy-garoppolo
3024,https://www.foxnews.com/us/pennsylvania-man-charged-threatening-inject-women-aids-heroin-during-carjackings
3025,https://www.foxnews.com/entertainment/zac-brown-band-announces-special-als-benefit-show-nashville
3026,https://www.foxnews.com/us/parkland-shooting-trial-neighbor-compares-nikolas-cruz-to-alfred-neuman
3027,https://www.foxnews.com/sports/college-football-coach-accuses-stephen-f-austin-spying-practices
3028,https://www.foxnews.com/entertainment/johnny-depp-appear-moonman-mtvs-upcoming-video-music-awards
3029,https://www.foxnews.com/us/oklahoma-gov-kevin-stitt-rejects-clemency-death-row-inmate
3030,https://www.foxnews.com/entertainment/motley-crue-tommy-lee-on-bender-nsfw-picture-instagram
3031,https://www.foxnews.com/us/new-yorks-lottery-numbers-tuesday-aug-23
3032,https://www.foxnews.com/world/putin-increase-size-russia-military-amid-war-ukraine
3033,https://www.foxnews.com/world/ukraines-president-zelenskyy-talks-bide-further-steps-defeat-russia
3034,https://www.foxnews.com/world/putin-pay-families-10000-rubles-occupied-ukraine-send-kids-school-amid-russian-war
3035,https://www.foxnews.com/world/ukraine-death-toll-mounts-25-train-station-attack
3036,https://www.foxnews.com/world/germany-says-weapons-stocks-depleted-support-ukraine
3037,https://www.foxnews.com/politics/alaska-gov-dunleavy-says-inlet-tides-next-renewable-energy-source-while-pushing-back-dc-oil-aversion
3038,https://www.foxnews.com/politics/grassley-johnson-demand-fbi-briefing-say-previous-meeting-hunter-probe-pushed-false-russian-disinfo-tale
3039,https://www.foxnews.com/opinion/biden-afghanistan-fiasco-tragedy-lost-left-behind-strategic-disaster
3040,https://www.foxnews.com/politics/sen-marsha-blackburn-land-taiwan-surprise-visit-source
3041,https://www.foxnews.com/media/biden-slammed-immoral-open-border-policy-human-trafficker-describes-happens-children
3042,https://www.foxnews.com/media/dan-caldwell-another-example-covid-weaponized-government-expand-power
3043,https://www.foxnews.com/world/ireland-housing-crisis-causes-hundreds-line-block-hours-view-apartments
3044,https://www.foxnews.com/politics/white-house-officials-benefit-biden-student-debt-handout-watchdog-group
3045,https://www.foxnews.com/media/fox-nation-explores-joe-rogans-rise-success-most-listened-podcast-host
3046,https://www.foxnews.com/media/abbott-hits-back-nyc-mayor-accuses-hypocrisy-american-problem-caused-biden
3047,https://www.foxnews.com/media/jonathan-turley-redacted-trump-affidavit
3048,https://www.foxnews.com/media/kat-timpf-just-would-like-see-her-mean-she-wants
3049,https://www.foxnews.com/politics/paul-pelosi-booted-police-group-card-flashed-dui-arrest
3050,https://www.foxnews.com/politics/fetterman-leads-heated-pennsylvania-race-against-oz-voters-biggest-concern-economy
3051,https://www.foxnews.com/media/biden-deplorables-moment-joe-trumpism-semi-fascism-throwing-unity-pledge-trash-rove-says
3052,https://www.foxnews.com/politics/trump-leads-biden-key-battleground-state-early-2024-poll
3053,https://www.foxnews.com/us/splc-delegation-testifies-un-systemic-racism-us-picking-cotton-prison
3054,https://www.foxnews.com/world/illegal-road-brazilian-amazon-threat-further-deforestation
3055,https://www.foxnews.com/media/msnbcs-matthew-dowd-white-christian-nationalism-engulfed-republican-party-politics-religion
3056,https://www.foxnews.com/us/university-students-big-cities-surging-crime-afraid-leave-campus
3057,https://www.foxnews.com/media/msnbc-host-alex-wagner-we-need-underground-railroad-women-seeking-abortion-freedom
3058,https://www.foxnews.com/entertainment/barbie-ferreira-says-teary-eyed-goodbye-euphoria
3059,https://www.foxnews.com/us/us-border-patrol-officers-seize-390k-fentanyl
3060,https://www.foxnews.com/us/law-firm-sues-ghislaine-maxwell-878k-legal-fees
3061,https://www.foxnews.com/us/oregon-rename-swastika-mountain
3062,https://www.foxnews.com/us/uw-declined-correct-misleading-info-puberty-blocker-study-fawning-media-coverage
3063,https://www.foxnews.com/sports/uefa-champions-league-draw-barcelona-pulls-tough-matchups
3064,https://www.foxnews.com/media/austin-fire-chaplain-fired-religious-beliefs-sues-city-wont-recant
3065,https://www.foxnews.com/us/yoga-people-owners-arrested-accused-tax-fraud-federal-prosecutors
3066,https://www.foxnews.com/us/california-increase-killings-violent-crime-2021-report
3067,https://www.foxnews.com/us/massachusetts-inmate-indicted-cold-case-murder-80s-college-student-claire-gravel-36-years-ago
3068,https://www.foxnews.com/world/taliban-has-not-found-body-al-qaeda-terrorist-hit-us-drone-strike-kabul
3069,https://www.foxnews.com/us/teachers-near-seattle-go-strike-delaying-first-day-school
3070,https://www.foxnews.com/auto/robert-downey-classic-muscle-cars-trucks
3071,https://www.foxnews.com/media/rittenhouse-trial-witness-pens-column-condemning-media-caricatures-rittenhouse-those-killed
3072,https://www.foxnews.com/sports/tom-brady-start-buccaneers-final-preseason-game
3073,https://www.foxnews.com/sports/justin-herbert-best-quarterback-ever-seen-retired-super-bowl-champ-says
3074,https://www.foxnews.com/us/california-woman-lived-mothers-decomposing-corpse-year-police-say
3075,https://www.foxnews.com/us/california-county-pay-480k-inmate-miscarried-deputies-stopped-coffee
3076,https://www.foxnews.com/sports/rams-head-coach-sean-mcvay-reacts-training-camp-brawl-with-bengals
3077,https://www.foxnews.com/us/florida-middle-school-students-greeted-alligator-during-drop-off
3078,https://www.foxnews.com/sports/patrick-mahomes-honors-len-dawson-famed-choir-huddle
3079,https://www.foxnews.com/politics/former-trump-campaign-co-chair-alabama-charged-sex-abuse-allegedly-groping-woman-restaurant
3080,https://www.foxnews.com/entertainment/sylvester-stallones-wife-jennifer-flavin-spotted-ring-divorce-filing
3081,https://www.foxnews.com/world/france-fury-over-uk-dumping-untreated-sewage-channel-north-sea
3082,https://www.foxnews.com/us/two-oregon-hikers-die-week-each-other-miles-apart
3083,https://www.foxnews.com/us/colorado-drunk-driving-suspect-crashes-pubelo-dmv-street-racing-police-say
3084,https://www.foxnews.com/entertainment/dancing-stars-pros-emma-slater-sasha-farber-split-four-years-marriage
3085,https://www.foxnews.com/world/russian-soldiers-recall-war-atrocities-new-documentary
3086,https://www.foxnews.com/world/ukraine-restores-energy-zaporizhzhia-nuclear-plant-shelling-watchdog-warns-security-top-issue
3087,https://www.foxnews.com/world/ukraine-claims-200-elite-russian-soldiers-killed-base-strike-luhansk
3088,https://www.foxnews.com/world/china-russia-can-will-exploit-opportunities-afghanistan-vacuum-following-us-withdrawal-experts
3089,https://www.foxnews.com/media/ny-times-demands-criminal-prosecution-donald-trump-despite-risks-greatest-crisis-since-civil-war
3090,https://www.foxnews.com/opinion/biden-owes-us-answers-failures-afghanistan
3091,https://www.foxnews.com/opinion/taiwan-deserves-us-support-continue-poke-chinas-leaders-ready
3092,https://www.foxnews.com/opinion/tucker-carlson-fbi-working-behalf-democratic-party
3093,https://www.foxnews.com/sports/lee-westwood-finds-pga-tour-changes-humorous-copy-of-what-liv-is-doing
3094,https://www.foxnews.com/entertainment/prince-harry-arrives-electric-car-board-private-jet
3095,https://www.foxnews.com/opinion/biden-afghanistan-fiasco-cash-votes-more-fox-news-opinion
3096,https://www.foxnews.com/us/kabul-afghanistan-dylan-merola
3097,https://www.foxnews.com/politics/sen-blackburn-taiwan-chinas-bullying-tactics-must-stop-us-needs-curb-ccp-aggression
3098,https://www.foxnews.com/health/narcan-vending-machines-latest-weapon-opioid-overdoses
3099,https://www.foxnews.com/media/flashback-liberal-media-enthusiastic-over-student-loan-handouts-buyers-remorse
3100,https://www.foxnews.com/media/gregg-jarrett-merrick-garland-muzzled-voice-black-ink
3101,https://www.foxnews.com/media/rachel-campos-duffy-anyone-thinks-doj-impartial-actor-affair-should-put-rest
3102,https://www.foxnews.com/media/miranda-devine-zuckerberg-admission-joe-rogan-interfered-election
3103,https://www.foxnews.com/politics/biden-says-abortion-restrictions-beyond-pale-latest-midterms-pitch
3104,https://www.foxnews.com/politics/democrat-congressman-defends-hiring-87000-new-irs-agents-important-revenue-streams
3105,https://www.foxnews.com/us/colorado-mom-accused-plotting-qanon-supporters-kidnap-son-foster-home
3106,https://www.foxnews.com/opinion/doj-redacted-trump-raid-affidavit-revealed-precious-little
3107,https://www.foxnews.com/lifestyle/california-climber-first-ascent-tallest-sea-cliffs-earth
3108,https://www.foxnews.com/great-outdoors/sheriffs-deputies-remove-alligator-louisiana-familys-patio
3109,https://www.foxnews.com/sports/charles-barkley-kevin-durant-following-nets-reconciliation-call-him-mr-miserable
3110,https://www.foxnews.com/entertainment/jennifer-lopez-most-iconic-vma-looks-through-years
3111,https://www.foxnews.com/entertainment/shia-labeouf-denies-olivia-wildes-claim-fired-dont-worry-darling-quit
3112,https://www.foxnews.com/entertainment/meghan-markle-tops-joe-rogan-number-1-spotify-new-podcast
3113,https://www.foxnews.com/sports/aaron-rodgers-says-backup-qb-jordan-love-master-packers-offense
3114,https://www.foxnews.com/us/philadelphia-police-seeking-gunmen-seen-flashing-gun-shooting-parked-cars-filming-phone
3115,https://www.foxnews.com/entertainment/lisa-rinna-harry-hamlin-hero-celebrate-25-years-marriage
3116,https://www.foxnews.com/us/new-mexico-governor-tests-positive-covid-19
3117,https://www.foxnews.com/sports/trey-lance-49ers-ugly-preseason-finale-not-going-make-bigger-deal-than-we-need
3118,https://www.foxnews.com/us/illinois-police-find-100k-cash-12k-pills-loaded-gun-shooting-investigation
3119,https://www.foxnews.com/us/dc-mayors-no-shots-no-school-program-postponed-hours-separate-covid-vaccine-mandate-struck-down
3120,https://www.foxnews.com/us/giants-jets-hold-preseason-practice-together-first-time-17-years
3121,https://www.foxnews.com/sports/9-nfl-teams-changing-quarterbacks-2022-season
3122,https://www.foxnews.com/world/russia-transfers-heavy-military-equipment-crimea-fighting-intensifies-donetsk
3123,https://www.foxnews.com/world/zaporizhzhia-nuclear-plant-workers-say-russians-torture-them-keep-silent-iaea-visit
3124,https://www.foxnews.com/world/ethiopian-airstrike-hits-kindergarten-tigray-region-leaving-several-dead-children
3125,https://www.foxnews.com/world/afghanistan-taliban-hostile-medieval-death-cult-complicates-global-security
3126,https://www.foxnews.com/world/deadly-clashes-shake-libyas-capital-killing-civilians
3127,https://www.foxnews.com/politics/dni-vows-assessment-potential-risk-mar-a-lago-raid-trump-slams-egregious-assault-democracy
3128,https://www.foxnews.com/world/biden-admin-creates-arctic-region-ambassador-position-counter-climate-change-geopolitical-threats
3129,https://www.foxnews.com/media/brian-kilmeade-handouts-turning-us-home-freeloaders
3130,https://www.foxnews.com/politics/vulnerable-house-dem-pushes-back-gop-claim-student-loan-handout-increase-inflation-taxes
3131,https://www.foxnews.com/politics/charlie-crist-selects-miami-teachers-union-leader-criticized-board-meeting-parents-florida-running-mate
3132,https://www.foxnews.com/politics/democrats-push-amnesty-illegal-immigrants-back-burner-multiple-defeats
3133,https://www.foxnews.com/media/communist-china-survivor-issues-warning-americans-socialism-only-first-stage
3134,https://www.foxnews.com/media/dan-bongino-paying-your-loans
3135,https://www.foxnews.com/us/new-mexico-man-indicted-allegedly-trying-establish-islamic-state-center
3136,https://www.foxnews.com/us/fans-flee-wiz-khalifa-concert-mass-panic-unfounded-concerns-shooting
3137,https://www.foxnews.com/world/pope-francis-expands-ranks-cardinals-wholl-likely-pick-successor
3138,https://www.foxnews.com/us/chaos-erupts-idaho-fair-police-respond-stabbing-shooting-injured-two
3139,https://www.foxnews.com/us/satanic-temple-hosts-after-school-satan-club-pennsylvania-school
3140,https://www.foxnews.com/sports/college-football-returns-nebraska-northwestern-highlight-week-zero-ireland-game
3141,https://www.foxnews.com/sports/rams-discipline-aaron-donald-others-brawl-bengals-training-camp-report
3142,https://www.foxnews.com/entertainment/agt-contestant-drake-milligan-being-called-new-elvis-country-texas-roots
3143,https://www.foxnews.com/sports/mookie-betts-belts-two-home-runs-dodgers-score-five-runs-10th-inning-beat-marlins
3144,https://www.foxnews.com/sports/former-all-pro-nfl-receiver-rips-league-denies-him-disability-benefit
3145,https://www.foxnews.com/us/fbi-off-duty-officer-involved-washington-dc-shooting-officials
3146,https://www.foxnews.com/entertainment/shia-labeouf-claims-fka-twigs-saved-my-life-has-627-days-of-sobriety-following-ex-abuse-allegations
3147,https://www.foxnews.com/entertainment/princess-dianas-custom-ford-escort-sells-auction-850000
3148,https://www.foxnews.com/world/united-nations-nuclear-agency-visit-besieged-ukrainian-power-plant-next-few-days
3149,https://www.foxnews.com/transcript/fox-news-sunday-august-28-2022
3150,https://www.foxnews.com/opinion/afghanistan-withdrawal-anniversary-painful-lessons-20-years-war
3151,https://www.foxnews.com/opinion/bidens-botched-afghanistan-withdrawal-need-serious-investigation-what-happened-why
3152,https://www.foxnews.com/health/new-york-stores-begin-enforcing-ban-sale-whipped-cream-canisters-those-under-21
3153,https://www.foxnews.com/lifestyle/worried-big-tech-following-move-online-what-do
3154,https://www.foxnews.com/media/sen-roy-blunt-pushes-back-abcs-stephanopoulos-inflation-most-economists-wrong
3155,https://www.foxnews.com/us/texas-shooting-leaves-year-five-old-year-old-dead
3156,https://www.foxnews.com/sports/hawaii-defeats-curacao-win-little-league-world-series
3157,https://www.foxnews.com/science/nasa-moon-rocket-on-track-launch-despite-lightning-hits
3158,https://www.foxnews.com/sports/austin-dillon-zooms-nascar-playoffs-victory-daytona-ryan-blaney-sneaks-in
3159,https://www.foxnews.com/opinion/reflections-on-the-martin-luther-king-dream-today
3160,https://www.foxnews.com/media/wapo-blames-libs-tiktok-exposing-hospital-providing-erroneous-information-child-hysterectomies
3161,https://www.foxnews.com/sports/lawyer-alleged-victim-gang-rape-lawsuit-against-ex-bills-punter-rips-team-players-release
3162,https://www.foxnews.com/us/texas-police-id-man-who-stole-vehicle-four-children-inside
3163,https://www.foxnews.com/sports/yankees-aroldis-chapman-sidelined-with-pretty-bad-infection-from-tattoo
3164,https://www.foxnews.com/us/police-search-suspect-report-man-without-pants-attacking-woman-trail
3165,https://www.foxnews.com/us/detroit-police-searching-suspect-four-random-shootings-city-one-person-dead
3166,https://www.foxnews.com/us/shooting-near-california-sikh-temple-leaves-3-hospitalized
3167,https://www.foxnews.com/world/putin-sidelines-russias-defense-minister-stalled-progress-ukraine-according-uk
3168,https://www.foxnews.com/opinion/tucker-carlson-green-new-deal-means-poverty
3169,https://www.foxnews.com/world/europe-reconsiders-nuclear-power-shutdown-moscow-cuts-off-gas-pipelines
3170,https://www.foxnews.com/world/what-is-taiwans-porcupine-strategy-and-how-effective-is-it
3171,https://www.foxnews.com/world/us-withdrawal-afghanistan-weakened-nato-putins-invasion-experts
3172,https://www.foxnews.com/opinion/bidens-dumb-dangerous-afghanistan-decision-haunt-us-decades
3173,https://www.foxnews.com/opinion/lessons-memories-afghanistan-one-year-after
3174,https://www.foxnews.com/sports/us-open-2022-upstart-ukrainian-tops-simona-halep-first-round
3175,https://www.foxnews.com/media/karine-jean-pierre-slammed-denying-anyone-walks-over-border-can-we-get-fact-check-one
3176,https://www.foxnews.com/media/steve-moore-faulkner-focus-universities-co-conspirators-student-debt-crisis
3177,https://www.foxnews.com/politics/justice-department-tells-judge-already-reviewed-trump-documents
3178,https://www.foxnews.com/media/nevada-school-district-contracts-more-800k-surveys-anti-bias-training
3179,https://www.foxnews.com/politics/pennsylvania-senate-showdown-oz-targets-fetterman-not-joining-biden-tuesday
3180,https://www.foxnews.com/media/msnbc-pundit-claimed-hunter-biden-laptop-russian-disinformation-tapped-intelligence-advisory-board
3181,https://www.foxnews.com/media/charlie-crist-defends-bidens-semi-fascists-comment-being-honest
3182,https://www.foxnews.com/media/texas-school-district-adds-narcan-nurses-offices-combat-growing-fentanyl-crisis-devastating
3183,https://www.foxnews.com/politics/fbi-agent-accused-political-bias-suppressing-hunter-biden-laptop-leaves-bureau
3184,https://www.foxnews.com/entertainment/betty-lynn-thelma-lou-andy-griffith-show-proud-patriot
3185,https://www.foxnews.com/sports/lsus-head-coach-brian-kelly-starting-quarterback-secret
3186,https://www.foxnews.com/politics/biden-administration-suspend-free-covid-test-orders
3187,https://www.foxnews.com/entertainment/brittany-aldean-comments-gender-praised-bashed-stars
3188,https://www.foxnews.com/media/mollie-hemingway-slams-schools-really-dangerous-video-telling-kids-call-police
3189,https://www.foxnews.com/media/npr-spike-shootings-during-pandemic-new-normal-experts-thought-temporary-blip
3190,https://www.foxnews.com/media/kash-patel-doj-put-personal-risk-including-name-trump-affidavit-shameless
3191,https://www.foxnews.com/sports/bill-clinton-dr-ruth-westheimers-chat-us-open-delights-broadcasters-face-getting-redder
3192,https://www.foxnews.com/media/mollie-hemingway-fine-body-positivity-health-important
3193,https://www.foxnews.com/lifestyle/ny-man-cycling-america-falls-love-pacific-northwest-cities
3194,https://www.foxnews.com/sports/us-open-2022-serena-williams-defeats-danka-kovinic-straight-sets
3195,https://www.foxnews.com/media/union-schools-prioritizing-political-agendas-failing-millions-american-children-betsy-devos
3196,https://www.foxnews.com/us/minnesota-crash-kills-3-injures-several-others
3197,https://www.foxnews.com/media/cnn-wsj-wapo-reports-suggest-gop-losing-midterm-steam-majority-is-in-play
3198,https://www.foxnews.com/politics/harris-dodges-question-who-will-pay-student-loan-handout
3199,https://www.foxnews.com/politics/ron-desantis-skips-pricey-fundraiser-attend-memorial-service-fallen-member-his-security-detail
3200,https://www.foxnews.com/sports/brian-robinson-jr-shooting-suspects-photos-released-police-announce-reward
3201,https://www.foxnews.com/world/indigenous-last-his-tribe-man-hole-dies-brazil
3202,https://www.foxnews.com/opinion/irs-audit-hell-small-boat-folly-87000-agents
3203,https://www.foxnews.com/sports/mlb-players-association-campaigning-to-unionize-minor-league-players
3204,https://www.foxnews.com/us/montana-ranchers-republican-officials-try-reverse-bidens-approval-bison-grazing-land
3205,https://www.foxnews.com/us/new-york-city-woman-fights-off-pair-moped-riding-robbers-police
3206,https://www.foxnews.com/us/goat-caught-eating-alabama-deputys-paperwork-sneaking-vehicle
3207,https://www.foxnews.com/sports/julius-erving-nba-shouldnt-retire-kobe-bryant-number-league-wide-bill-russell
3208,https://www.foxnews.com/us/jury-awards-atlanta-panhandler-paralyzed-fall-officer-deployed-taser-foot-pursuit
3209,https://www.foxnews.com/us/new-hampshire-ride-operator-recovering-injuries-roller-coaster-accident
3210,https://www.foxnews.com/us/oakland-school-shooting-middle-school-injures-student-12-year-old-suspect-custody-police-say
3211,https://www.foxnews.com/entertainment/kelsea-ballerini-divorce-from-morgan-evans-deeply-difficult-decision
3212,https://www.foxnews.com/us/i-10-washout-repair-completed-southern-california
3213,https://www.foxnews.com/world/top-military-brass-ukraines-south-calls-volunteers-forces-look-take-back-kherson
3214,https://www.foxnews.com/world/russia-acquires-first-batch-iranian-made-combat-drones-deploy-ukraine-report
3215,https://www.foxnews.com/us/us-support-ukraine-led-uncomfortably-low-ammunition-reserves-us-military
3216,https://www.foxnews.com/world/mikhail-gorbachev-former-soviet-leader-who-oversaw-end-cold-war-dead
3217,https://www.foxnews.com/politics/afghanistan-withdrawal-political-turning-point-public-felt-biden
3218,https://www.foxnews.com/world/north-korea-kim-jong-un-contracts-covid-19-state-media
3219,https://www.foxnews.com/media/wapo-column-quotes-european-diplomats-say-america-shorthand-democratic-decline-disinformation
3220,https://www.foxnews.com/world/life-under-taliban-rule-one-year-later-women-girls-face-oppressive-policies
3221,https://www.foxnews.com/politics/chinese-embassy-fires-back-blackburn-after-taiwan-trip-china-no-room-compromise
3222,https://www.foxnews.com/opinion/tucker-carlson-californias-leaders-know-nothing-energy
3223,https://www.foxnews.com/politics/day-seven-white-house-refuses-explain-who-will-pay-bidens-500b-student-loan-handout
3224,https://www.foxnews.com/politics/state-department-employees-killed-dc-area-being-struck-trucks-while-riding-bikes
3225,https://www.foxnews.com/media/nbc-news-reporter-says-trumpism-should-covered-violent-fairytale-revenge
3226,https://www.foxnews.com/media/sarah-huckabee-sanders-everything-biden-admin-touches-screws
3227,https://www.foxnews.com/entertainment/monkees-frontman-micky-dolenz-files-lawsuit-against-fbi
3228,https://www.foxnews.com/us/heroes-of-kabul-cpl-hunter-lopez-dove-sea-people-save-girls-fleeing-taliban
3229,https://www.foxnews.com/us/border-patrol-raul-ortiz-joe-biden-illegal-immigration
3230,https://www.foxnews.com/media/biden-finds-time-talk-cars-jay-leno-done-tv-interview-american-journalist-200-days
3231,https://www.foxnews.com/media/afghanistan-withdrawal-long-term-security-economic-implications-according-to-experts-officials
3232,https://www.foxnews.com/us/delaware-health-officials-include-fentanyl-test-strips-narcan-kits
3233,https://www.foxnews.com/media/gregg-jarrett-fbi-used-power-target-people-political-reasons
3234,https://www.foxnews.com/sports/commanders-brian-robinson-released-from-hospital-after-being-shot-attempted-robbery-report
3235,https://www.foxnews.com/media/pirro-blasts-bidens-wilkes-barre-speech-touting-new-focus-policing-hogwash
3236,https://www.foxnews.com/us/los-angeles-reeling-weekend-dangerous-street-takeovers-racing-police-crack-down
3237,https://www.foxnews.com/politics/top-republicans-push-bill-expanding-hatch-act-keep-biden-admin-accountable-influencing-speech-censorship
3238,https://www.foxnews.com/media/lindsey-graham-responds-biden-rally-rejoinder-vice-president-bailing-out-rioters
3239,https://www.foxnews.com/media/nebraska-parents-react-politics-kids-learn-school-creating-microschooling
3240,https://www.foxnews.com/media/wisconsin-mom-warns-families-fentanyl-danger-son-dies-poisoning-educate-children
3241,https://www.foxnews.com/lifestyle/3-legged-alligator-florida-unexpectedly-goes-viral-tiktok-definitely-shocking
3242,https://www.foxnews.com/media/washington-posts-dave-weigel-leaving-paper-this-year-digital-media-start-up-semafor
3243,https://www.foxnews.com/us/nasa-launching-artemis-i-moon-rocket-again-saturday-pending-weather
3244,https://www.foxnews.com/politics/ag-garland-issues-memo-doj-communications-congress-retirements-whistleblower-reports
3245,https://www.foxnews.com/media/abcs-stephanopoulos-appropriately-tough-sen-roy-blunt-over-trump-hails-washington-posts-rubin
3246,https://www.foxnews.com/us/wisconsin-tv-news-anchor-neena-pacholke-dead-apparent-suicide
3247,https://www.foxnews.com/us/democratic-massachusetts-ag-candidate-quentin-palfrey-drops-out-race-leaving-2-candidates
3248,https://www.foxnews.com/us/live-wire-kills-teen-following-storms-massive-michigan-power-outages
3249,https://www.foxnews.com/opinion/saint-paul-resurrected-jesus-journey-through-seven-final-epistles
3250,https://www.foxnews.com/world/k2-pakistan-polluted-rotting-food-human-waste-left-climbers-foundation-says
3251,https://www.foxnews.com/sports/us-open-champ-pleads-outfit-change-blasts-nike-wardrobe-malfunction
3252,https://www.foxnews.com/us/two-train-cars-derail-texas-leaving-least-1-person-dead
3253,https://www.foxnews.com/entertainment/princess-diana-shaken-gianni-versace-murder-bodyguard-says
3254,https://www.foxnews.com/us/north-dakota-shooting-4-dead-investigated-murder-suicide
3255,https://www.foxnews.com/us/california-assembly-passes-bill-become-refuge-state-trans-kids-parents
3256,https://www.foxnews.com/politics/new-jersey-man-sentenced-jail-fraud-scheme-selling-tom-brady-super-bowl-rings
3257,https://www.foxnews.com/entertainment/sylvester-stallone-denies-jennifer-flavins-claim-wasted-marital-assets
3258,https://www.foxnews.com/sports/pittsburgh-steelers-2022-2023-nfl-schedule
3259,https://www.foxnews.com/auto/great-gatsbys-1928-rolls-royce-million-bucks-sale
3260,https://www.foxnews.com/us/semi-truck-spills-load-tomatoes-california-interstate-causes-lane-closures
3261,https://www.foxnews.com/sports/atlanta-falcons-2022-2023-nfl-schedule
3262,https://www.foxnews.com/us/charges-against-maine-machete-killer-dropped
3263,https://www.foxnews.com/entertainment/elvis-actress-singer-shonka-dukurehs-death
3264,https://www.foxnews.com/us/nj-spend-6-5-million-devise-maps-schools-better-prepare-possible-shootings
3265,https://www.foxnews.com/sports/kansas-city-chiefs-2022-2023-nfl-schedule
3266,https://www.foxnews.com/sports/los-angeles-chargers-2022-2023-nfl-schedule
3267,https://www.foxnews.com/us/houston-teen-dead-sister-injured-shooting-possible-suspect-shoots-himself
3268,https://www.foxnews.com/sports/seattle-seahawks-2022-2023-nfl-schedule
3269,https://www.foxnews.com/entertainment/weird-al-yankovic-madonna-make-out-trailer-upcoming-biopic
3270,https://www.foxnews.com/sports/denver-broncos-2022-2023-nfl-schedule
3271,https://www.foxnews.com/great-outdoors/huge-10-foot-alligator-caught-mississippi-breaks-state-record
3272,https://www.foxnews.com/entertainment/euphoria-star-ridiculed-maga-inspired-hats-possible-blue-lives-matter-apparel-surprise-party
3273,https://www.foxnews.com/sports/arizona-cardinals-2022-2023-nfl-schedule
3274,https://www.foxnews.com/us/houston-girl-6-escapes-kidnapping-suspect-head-butt-parents-say-terrifying
3275,https://www.foxnews.com/opinion/china-three-lessons-russia-faltering-war-ukraine-taiwan
3276,https://www.foxnews.com/world/ukraine-zelenskyy-says-counting-israel-sanction-russia-jerusalem-remains-quiet-penalties
3277,https://www.foxnews.com/world/pyongyang-moscow-express-interest-sending-north-korean-workers-rebuild-eastern-ukraine
3278,https://www.foxnews.com/sports/ukrainian-tennis-player-refuses-shake-hands-belarus-victoria-azarenka-amid-war-russia
3279,https://www.foxnews.com/world/russian-oil-executive-criticized-ukraine-invasion-dead-reportedly-falling-hospital-window
3280,https://www.foxnews.com/transcript/your-world-china-threat-border-crisis
3281,https://www.foxnews.com/world/un-nuclear-team-arrives-ukraine-zaporizhzhia-plant-shelling-delayed-travel
3282,https://www.foxnews.com/world/pope-francis-world-third-world-war-fought-piecemeal
3283,https://www.foxnews.com/world/russia-china-begin-military-exercises-moscow-beijing-strengthen-ties
3284,https://www.foxnews.com/world/gorbachev-gets-snubbed-full-state-funeral-putin-not-attending
